exp_idx,item_number,condition,sentence,distance,subject,subject_marker,verb_phrase,target_phrase,match,grammatical
3,48,verb_only,어제 저녁에 혼자서 딸이 산책을 하셨다.,close,딸이,이,산책을 하셨다,하셨다,False,True
3,48,noun_only,어제 저녁에 혼자서 딸께서 산책을 했다.,close,딸께서,께서,산책을 했다,했다,False,False
3,48,all_honorific,어제 저녁에 혼자서 딸께서 산책을 하셨다.,close,딸께서,께서,산책을 하셨다,하셨다,True,True
3,49,no_honorific,어제 저녁에 혼자서 딸이 정원을 가꿨다.,close,딸이,이,정원을 가꿨다,가꿨다,True,True
3,49,verb_only,어제 저녁에 혼자서 딸이 정원을 가꾸셨다.,close,딸이,이,정원을 가꾸셨다,가꾸셨다,False,True
3,49,noun_only,어제 저녁에 혼자서 딸께서 정원을 가꿨다.,close,딸께서,께서,정원을 가꿨다,가꿨다,False,False
3,49,all_honorific,어제 저녁에 혼자서 딸께서 정원을 가꾸셨다.,close,딸께서,께서,정원을 가꾸셨다,가꾸셨다,True,True
3,50,no_honorific,어제 저녁에 혼자서 딸이 빨래를 널었다.,close,딸이,이,빨래를 널었다,널었다,True,True
3,50,verb_only,어제 저녁에 혼자서 딸이 빨래를 널으셨다.,close,딸이,이,빨래를 널으셨다,널으셨다,False,True
3,50,noun_only,어제 저녁에 혼자서 딸께서 빨래를 널었다.,close,딸께서,께서,빨래를 널었다,널었다,False,False
3,50,all_honorific,어제 저녁에 혼자서 딸께서 빨래를 널으셨다.,close,딸께서,께서,빨래를 널으셨다,널으셨다,True,True
3,51,no_honorific,어제 저녁에 혼자서 아들이 책을 읽었다.,close,아들이,이,책을 읽었다,읽었다,True,True
3,51,verb_only,어제 저녁에 혼자서 아들이 책을 읽으셨다.,close,아들이,이,책을 읽으셨다,읽으셨다,False,True
3,51,noun_only,어제 저녁에 혼자서 아들께서 책을 읽었다.,close,아들께서,께서,책을 읽었다,읽었다,False,False
3,51,all_honorific,어제 저녁에 혼자서 아들께서 책을 읽으셨다.,close,아들께서,께서,책을 읽으셨다,읽으셨다,True,True
3,52,no_honorific,어제 저녁에 혼자서 아들이 파스타를 먹었다.,close,아들이,이,파스타를 먹었다,먹었다,True,True
3,52,verb_only,어제 저녁에 혼자서 아들이 파스타를 드셨다.,close,아들이,이,파스타를 드셨다,드셨다,False,True
3,52,noun_only,어제 저녁에 혼자서 아들께서 파스타를 먹었다.,close,아들께서,께서,파스타를 먹었다,먹었다,False,False
3,52,all_honorific,어제 저녁에 혼자서 아들께서 파스타를 드셨다.,close,아들께서,께서,파스타를 드셨다,드셨다,True,True
3,53,no_honorific,어제 저녁에 혼자서 아들이 호통을 쳤다.,close,아들이,이,호통을 쳤다,쳤다,True,True
3,53,verb_only,어제 저녁에 혼자서 아들이 호통을 치셨다.,close,아들이,이,호통을 치셨다,치셨다,False,True
3,53,noun_only,어제 저녁에 혼자서 아들께서 호통을 쳤다.,close,아들께서,께서,호통을 쳤다,쳤다,False,False
3,53,all_honorific,어제 저녁에 혼자서 아들께서 호통을 치셨다.,close,아들께서,께서,호통을 치셨다,치셨다,True,True
3,54,no_honorific,어제 저녁에 혼자서 아들이 핸드폰을 샀다.,close,아들이,이,핸드폰을 샀다,샀다,True,True
3,54,verb_only,어제 저녁에 혼자서 아들이 핸드폰을 사셨다.,close,아들이,이,핸드폰을 사셨다,사셨다,False,True
3,54,noun_only,어제 저녁에 혼자서 아들께서 핸드폰을 샀다.,close,아들께서,께서,핸드폰을 샀다,샀다,False,False
3,54,all_honorific,어제 저녁에 혼자서 아들께서 핸드폰을 사셨다.,close,아들께서,께서,핸드폰을 사셨다,사셨다,True,True
3,55,no_honorific,어제 저녁에 혼자서 아들이 편지를 썼다.,close,아들이,이,편지를 썼다,썼다,True,True
3,55,verb_only,어제 저녁에 혼자서 아들이 편지를 쓰셨다.,close,아들이,이,편지를 쓰셨다,쓰셨다,False,True
3,55,noun_only,어제 저녁에 혼자서 아들께서 편지를 썼다.,close,아들께서,께서,편지를 썼다,썼다,False,False
3,55,all_honorific,어제 저녁에 혼자서 아들께서 편지를 쓰셨다.,close,아들께서,께서,편지를 쓰셨다,쓰셨다,True,True
3,56,no_honorific,어제 저녁에 혼자서 아들이 노래를 불렀다.,close,아들이,이,노래를 불렀다,불렀다,True,True
3,56,verb_only,어제 저녁에 혼자서 아들이 노래를 부르셨다.,close,아들이,이,노래를 부르셨다,부르셨다,False,True
3,56,noun_only,어제 저녁에 혼자서 아들께서 노래를 불렀다.,close,아들께서,께서,노래를 불렀다,불렀다,False,False
3,56,all_honorific,어제 저녁에 혼자서 아들께서 노래를 부르셨다.,close,아들께서,께서,노래를 부르셨다,부르셨다,True,True
3,57,no_honorific,어제 저녁에 혼자서 아들이 티비를 봤다.,close,아들이,이,티비를 봤다,봤다,True,True
3,57,verb_only,어제 저녁에 혼자서 아들이 티비를 보셨다.,close,아들이,이,티비를 보셨다,보셨다,False,True
3,57,noun_only,어제 저녁에 혼자서 아들께서 티비를 봤다.,close,아들께서,께서,티비를 봤다,봤다,False,False
3,57,all_honorific,어제 저녁에 혼자서 아들께서 티비를 보셨다.,close,아들께서,께서,티비를 보셨다,보셨다,True,True
3,58,no_honorific,어제 저녁에 혼자서 아들이 산책을 했다.,close,아들이,이,산책을 했다,했다,True,True
3,58,verb_only,어제 저녁에 혼자서 아들이 산책을 하셨다.,close,아들이,이,산책을 하셨다,하셨다,False,True
3,58,noun_only,어제 저녁에 혼자서 아들께서 산책을 했다.,close,아들께서,께서,산책을 했다,했다,False,False
3,58,all_honorific,어제 저녁에 혼자서 아들께서 산책을 하셨다.,close,아들께서,께서,산책을 하셨다,하셨다,True,True
3,59,no_honorific,어제 저녁에 혼자서 아들이 정원을 가꿨다.,close,아들이,이,정원을 가꿨다,가꿨다,True,True
3,59,verb_only,어제 저녁에 혼자서 아들이 정원을 가꾸셨다.,close,아들이,이,정원을 가꾸셨다,가꾸셨다,False,True
3,59,noun_only,어제 저녁에 혼자서 아들께서 정원을 가꿨다.,close,아들께서,께서,정원을 가꿨다,가꿨다,False,False
3,59,all_honorific,어제 저녁에 혼자서 아들께서 정원을 가꾸셨다.,close,아들께서,께서,정원을 가꾸셨다,가꾸셨다,True,True
3,60,no_honorific,어제 저녁에 혼자서 아들이 빨래를 널었다.,close,아들이,이,빨래를 널었다,널었다,True,True
3,60,verb_only,어제 저녁에 혼자서 아들이 빨래를 널으셨다.,close,아들이,이,빨래를 널으셨다,널으셨다,False,True
3,60,noun_only,어제 저녁에 혼자서 아들께서 빨래를 널었다.,close,아들께서,께서,빨래를 널었다,널었다,False,False
3,60,all_honorific,어제 저녁에 혼자서 아들께서 빨래를 널으셨다.,close,아들께서,께서,빨래를 널으셨다,널으셨다,True,True
3,61,no_honorific,어제 저녁에 혼자서 친구가 책을 읽었다.,close,친구가,가,책을 읽었다,읽었다,True,True
3,61,verb_only,어제 저녁에 혼자서 친구가 책을 읽으셨다.,close,친구가,가,책을 읽으셨다,읽으셨다,False,True
3,61,noun_only,어제 저녁에 혼자서 친구께서 책을 읽었다.,close,친구께서,께서,책을 읽었다,읽었다,False,False
3,61,all_honorific,어제 저녁에 혼자서 친구께서 책을 읽으셨다.,close,친구께서,께서,책을 읽으셨다,읽으셨다,True,True
3,62,no_honorific,어제 저녁에 혼자서 친구가 파스타를 먹었다.,close,친구가,가,파스타를 먹었다,먹었다,True,True
3,62,verb_only,어제 저녁에 혼자서 친구가 파스타를 드셨다.,close,친구가,가,파스타를 드셨다,드셨다,False,True
3,62,noun_only,어제 저녁에 혼자서 친구께서 파스타를 먹었다.,close,친구께서,께서,파스타를 먹었다,먹었다,False,False
3,62,all_honorific,어제 저녁에 혼자서 친구께서 파스타를 드셨다.,close,친구께서,께서,파스타를 드셨다,드셨다,True,True
3,63,no_honorific,어제 저녁에 혼자서 친구가 호통을 쳤다.,close,친구가,가,호통을 쳤다,쳤다,True,True
3,63,verb_only,어제 저녁에 혼자서 친구가 호통을 치셨다.,close,친구가,가,호통을 치셨다,치셨다,False,True
3,63,noun_only,어제 저녁에 혼자서 친구께서 호통을 쳤다.,close,친구께서,께서,호통을 쳤다,쳤다,False,False
3,63,all_honorific,어제 저녁에 혼자서 친구께서 호통을 치셨다.,close,친구께서,께서,호통을 치셨다,치셨다,True,True
3,64,no_honorific,어제 저녁에 혼자서 친구가 핸드폰을 샀다.,close,친구가,가,핸드폰을 샀다,샀다,True,True
3,64,verb_only,어제 저녁에 혼자서 친구가 핸드폰을 사셨다.,close,친구가,가,핸드폰을 사셨다,사셨다,False,True
3,64,noun_only,어제 저녁에 혼자서 친구께서 핸드폰을 샀다.,close,친구께서,께서,핸드폰을 샀다,샀다,False,False
3,64,all_honorific,어제 저녁에 혼자서 친구께서 핸드폰을 사셨다.,close,친구께서,께서,핸드폰을 사셨다,사셨다,True,True
3,65,no_honorific,어제 저녁에 혼자서 친구가 편지를 썼다.,close,친구가,가,편지를 썼다,썼다,True,True
3,65,verb_only,어제 저녁에 혼자서 친구가 편지를 쓰셨다.,close,친구가,가,편지를 쓰셨다,쓰셨다,False,True
3,65,noun_only,어제 저녁에 혼자서 친구께서 편지를 썼다.,close,친구께서,께서,편지를 썼다,썼다,False,False
3,65,all_honorific,어제 저녁에 혼자서 친구께서 편지를 쓰셨다.,close,친구께서,께서,편지를 쓰셨다,쓰셨다,True,True
3,66,no_honorific,어제 저녁에 혼자서 친구가 노래를 불렀다.,close,친구가,가,노래를 불렀다,불렀다,True,True
3,66,verb_only,어제 저녁에 혼자서 친구가 노래를 부르셨다.,close,친구가,가,노래를 부르셨다,부르셨다,False,True
3,66,noun_only,어제 저녁에 혼자서 친구께서 노래를 불렀다.,close,친구께서,께서,노래를 불렀다,불렀다,False,False
3,66,all_honorific,어제 저녁에 혼자서 친구께서 노래를 부르셨다.,close,친구께서,께서,노래를 부르셨다,부르셨다,True,True
3,67,no_honorific,어제 저녁에 혼자서 친구가 티비를 봤다.,close,친구가,가,티비를 봤다,봤다,True,True
3,67,verb_only,어제 저녁에 혼자서 친구가 티비를 보셨다.,close,친구가,가,티비를 보셨다,보셨다,False,True
3,67,noun_only,어제 저녁에 혼자서 친구께서 티비를 봤다.,close,친구께서,께서,티비를 봤다,봤다,False,False
3,67,all_honorific,어제 저녁에 혼자서 친구께서 티비를 보셨다.,close,친구께서,께서,티비를 보셨다,보셨다,True,True
3,68,no_honorific,어제 저녁에 혼자서 친구가 산책을 했다.,close,친구가,가,산책을 했다,했다,True,True
3,68,verb_only,어제 저녁에 혼자서 친구가 산책을 하셨다.,close,친구가,가,산책을 하셨다,하셨다,False,True
3,68,noun_only,어제 저녁에 혼자서 친구께서 산책을 했다.,close,친구께서,께서,산책을 했다,했다,False,False
3,68,all_honorific,어제 저녁에 혼자서 친구께서 산책을 하셨다.,close,친구께서,께서,산책을 하셨다,하셨다,True,True
3,69,no_honorific,어제 저녁에 혼자서 친구가 정원을 가꿨다.,close,친구가,가,정원을 가꿨다,가꿨다,True,True
3,69,verb_only,어제 저녁에 혼자서 친구가 정원을 가꾸셨다.,close,친구가,가,정원을 가꾸셨다,가꾸셨다,False,True
3,69,noun_only,어제 저녁에 혼자서 친구께서 정원을 가꿨다.,close,친구께서,께서,정원을 가꿨다,가꿨다,False,False
3,69,all_honorific,어제 저녁에 혼자서 친구께서 정원을 가꾸셨다.,close,친구께서,께서,정원을 가꾸셨다,가꾸셨다,True,True
3,70,no_honorific,어제 저녁에 혼자서 친구가 빨래를 널었다.,close,친구가,가,빨래를 널었다,널었다,True,True
3,70,verb_only,어제 저녁에 혼자서 친구가 빨래를 널으셨다.,close,친구가,가,빨래를 널으셨다,널으셨다,False,True
3,70,noun_only,어제 저녁에 혼자서 친구께서 빨래를 널었다.,close,친구께서,께서,빨래를 널었다,널었다,False,False
3,70,all_honorific,어제 저녁에 혼자서 친구께서 빨래를 널으셨다.,close,친구께서,께서,빨래를 널으셨다,널으셨다,True,True
3,71,no_honorific,어제 저녁에 혼자서 막내가 책을 읽었다.,close,막내가,가,책을 읽었다,읽었다,True,True
3,71,verb_only,어제 저녁에 혼자서 막내가 책을 읽으셨다.,close,막내가,가,책을 읽으셨다,읽으셨다,False,True
3,71,noun_only,어제 저녁에 혼자서 막내께서 책을 읽었다.,close,막내께서,께서,책을 읽었다,읽었다,False,False
3,71,all_honorific,어제 저녁에 혼자서 막내께서 책을 읽으셨다.,close,막내께서,께서,책을 읽으셨다,읽으셨다,True,True
3,72,no_honorific,어제 저녁에 혼자서 막내가 파스타를 먹었다.,close,막내가,가,파스타를 먹었다,먹었다,True,True
3,72,verb_only,어제 저녁에 혼자서 막내가 파스타를 드셨다.,close,막내가,가,파스타를 드셨다,드셨다,False,True
3,72,noun_only,어제 저녁에 혼자서 막내께서 파스타를 먹었다.,close,막내께서,께서,파스타를 먹었다,먹었다,False,False
3,72,all_honorific,어제 저녁에 혼자서 막내께서 파스타를 드셨다.,close,막내께서,께서,파스타를 드셨다,드셨다,True,True
3,73,no_honorific,어제 저녁에 혼자서 막내가 호통을 쳤다.,close,막내가,가,호통을 쳤다,쳤다,True,True
3,73,verb_only,어제 저녁에 혼자서 막내가 호통을 치셨다.,close,막내가,가,호통을 치셨다,치셨다,False,True
3,73,noun_only,어제 저녁에 혼자서 막내께서 호통을 쳤다.,close,막내께서,께서,호통을 쳤다,쳤다,False,False
3,73,all_honorific,어제 저녁에 혼자서 막내께서 호통을 치셨다.,close,막내께서,께서,호통을 치셨다,치셨다,True,True
3,74,no_honorific,어제 저녁에 혼자서 막내가 핸드폰을 샀다.,close,막내가,가,핸드폰을 샀다,샀다,True,True
3,74,verb_only,어제 저녁에 혼자서 막내가 핸드폰을 사셨다.,close,막내가,가,핸드폰을 사셨다,사셨다,False,True
3,74,noun_only,어제 저녁에 혼자서 막내께서 핸드폰을 샀다.,close,막내께서,께서,핸드폰을 샀다,샀다,False,False
3,74,all_honorific,어제 저녁에 혼자서 막내께서 핸드폰을 사셨다.,close,막내께서,께서,핸드폰을 사셨다,사셨다,True,True
3,75,no_honorific,어제 저녁에 혼자서 막내가 편지를 썼다.,close,막내가,가,편지를 썼다,썼다,True,True
3,75,verb_only,어제 저녁에 혼자서 막내가 편지를 쓰셨다.,close,막내가,가,편지를 쓰셨다,쓰셨다,False,True
3,75,noun_only,어제 저녁에 혼자서 막내께서 편지를 썼다.,close,막내께서,께서,편지를 썼다,썼다,False,False
3,75,all_honorific,어제 저녁에 혼자서 막내께서 편지를 쓰셨다.,close,막내께서,께서,편지를 쓰셨다,쓰셨다,True,True
3,76,no_honorific,어제 저녁에 혼자서 막내가 노래를 불렀다.,close,막내가,가,노래를 불렀다,불렀다,True,True
3,76,verb_only,어제 저녁에 혼자서 막내가 노래를 부르셨다.,close,막내가,가,노래를 부르셨다,부르셨다,False,True
3,76,noun_only,어제 저녁에 혼자서 막내께서 노래를 불렀다.,close,막내께서,께서,노래를 불렀다,불렀다,False,False
3,76,all_honorific,어제 저녁에 혼자서 막내께서 노래를 부르셨다.,close,막내께서,께서,노래를 부르셨다,부르셨다,True,True
3,77,no_honorific,어제 저녁에 혼자서 막내가 티비를 봤다.,close,막내가,가,티비를 봤다,봤다,True,True
3,77,verb_only,어제 저녁에 혼자서 막내가 티비를 보셨다.,close,막내가,가,티비를 보셨다,보셨다,False,True
3,77,noun_only,어제 저녁에 혼자서 막내께서 티비를 봤다.,close,막내께서,께서,티비를 봤다,봤다,False,False
3,77,all_honorific,어제 저녁에 혼자서 막내께서 티비를 보셨다.,close,막내께서,께서,티비를 보셨다,보셨다,True,True
3,78,no_honorific,어제 저녁에 혼자서 막내가 산책을 했다.,close,막내가,가,산책을 했다,했다,True,True
3,78,verb_only,어제 저녁에 혼자서 막내가 산책을 하셨다.,close,막내가,가,산책을 하셨다,하셨다,False,True
3,78,noun_only,어제 저녁에 혼자서 막내께서 산책을 했다.,close,막내께서,께서,산책을 했다,했다,False,False
3,78,all_honorific,어제 저녁에 혼자서 막내께서 산책을 하셨다.,close,막내께서,께서,산책을 하셨다,하셨다,True,True
3,79,no_honorific,어제 저녁에 혼자서 막내가 정원을 가꿨다.,close,막내가,가,정원을 가꿨다,가꿨다,True,True
3,79,verb_only,어제 저녁에 혼자서 막내가 정원을 가꾸셨다.,close,막내가,가,정원을 가꾸셨다,가꾸셨다,False,True
3,79,noun_only,어제 저녁에 혼자서 막내께서 정원을 가꿨다.,close,막내께서,께서,정원을 가꿨다,가꿨다,False,False
3,79,all_honorific,어제 저녁에 혼자서 막내께서 정원을 가꾸셨다.,close,막내께서,께서,정원을 가꾸셨다,가꾸셨다,True,True
3,80,no_honorific,어제 저녁에 혼자서 막내가 빨래를 널었다.,close,막내가,가,빨래를 널었다,널었다,True,True
3,80,verb_only,어제 저녁에 혼자서 막내가 빨래를 널으셨다.,close,막내가,가,빨래를 널으셨다,널으셨다,False,True
3,80,noun_only,어제 저녁에 혼자서 막내께서 빨래를 널었다.,close,막내께서,께서,빨래를 널었다,널었다,False,False
3,80,all_honorific,어제 저녁에 혼자서 막내께서 빨래를 널으셨다.,close,막내께서,께서,빨래를 널으셨다,널으셨다,True,True
3,81,no_honorific,어제 저녁에 혼자서 초등학생이 책을 읽었다.,close,초등학생이,이,책을 읽었다,읽었다,True,True
3,81,verb_only,어제 저녁에 혼자서 초등학생이 책을 읽으셨다.,close,초등학생이,이,책을 읽으셨다,읽으셨다,False,True
3,81,noun_only,어제 저녁에 혼자서 초등학생께서 책을 읽었다.,close,초등학생께서,께서,책을 읽었다,읽었다,False,False
3,81,all_honorific,어제 저녁에 혼자서 초등학생께서 책을 읽으셨다.,close,초등학생께서,께서,책을 읽으셨다,읽으셨다,True,True
3,82,no_honorific,어제 저녁에 혼자서 초등학생이 파스타를 먹었다.,close,초등학생이,이,파스타를 먹었다,먹었다,True,True
3,82,verb_only,어제 저녁에 혼자서 초등학생이 파스타를 드셨다.,close,초등학생이,이,파스타를 드셨다,드셨다,False,True
3,82,noun_only,어제 저녁에 혼자서 초등학생께서 파스타를 먹었다.,close,초등학생께서,께서,파스타를 먹었다,먹었다,False,False
3,82,all_honorific,어제 저녁에 혼자서 초등학생께서 파스타를 드셨다.,close,초등학생께서,께서,파스타를 드셨다,드셨다,True,True
3,83,no_honorific,어제 저녁에 혼자서 초등학생이 호통을 쳤다.,close,초등학생이,이,호통을 쳤다,쳤다,True,True
3,83,verb_only,어제 저녁에 혼자서 초등학생이 호통을 치셨다.,close,초등학생이,이,호통을 치셨다,치셨다,False,True
3,83,noun_only,어제 저녁에 혼자서 초등학생께서 호통을 쳤다.,close,초등학생께서,께서,호통을 쳤다,쳤다,False,False
3,83,all_honorific,어제 저녁에 혼자서 초등학생께서 호통을 치셨다.,close,초등학생께서,께서,호통을 치셨다,치셨다,True,True
3,84,no_honorific,어제 저녁에 혼자서 초등학생이 핸드폰을 샀다.,close,초등학생이,이,핸드폰을 샀다,샀다,True,True
3,84,verb_only,어제 저녁에 혼자서 초등학생이 핸드폰을 사셨다.,close,초등학생이,이,핸드폰을 사셨다,사셨다,False,True
3,84,noun_only,어제 저녁에 혼자서 초등학생께서 핸드폰을 샀다.,close,초등학생께서,께서,핸드폰을 샀다,샀다,False,False
3,84,all_honorific,어제 저녁에 혼자서 초등학생께서 핸드폰을 사셨다.,close,초등학생께서,께서,핸드폰을 사셨다,사셨다,True,True
3,85,no_honorific,어제 저녁에 혼자서 초등학생이 편지를 썼다.,close,초등학생이,이,편지를 썼다,썼다,True,True
3,85,verb_only,어제 저녁에 혼자서 초등학생이 편지를 쓰셨다.,close,초등학생이,이,편지를 쓰셨다,쓰셨다,False,True
3,85,noun_only,어제 저녁에 혼자서 초등학생께서 편지를 썼다.,close,초등학생께서,께서,편지를 썼다,썼다,False,False
3,85,all_honorific,어제 저녁에 혼자서 초등학생께서 편지를 쓰셨다.,close,초등학생께서,께서,편지를 쓰셨다,쓰셨다,True,True
3,86,no_honorific,어제 저녁에 혼자서 초등학생이 노래를 불렀다.,close,초등학생이,이,노래를 불렀다,불렀다,True,True
3,86,verb_only,어제 저녁에 혼자서 초등학생이 노래를 부르셨다.,close,초등학생이,이,노래를 부르셨다,부르셨다,False,True
3,86,noun_only,어제 저녁에 혼자서 초등학생께서 노래를 불렀다.,close,초등학생께서,께서,노래를 불렀다,불렀다,False,False
3,86,all_honorific,어제 저녁에 혼자서 초등학생께서 노래를 부르셨다.,close,초등학생께서,께서,노래를 부르셨다,부르셨다,True,True
3,87,no_honorific,어제 저녁에 혼자서 초등학생이 티비를 봤다.,close,초등학생이,이,티비를 봤다,봤다,True,True
3,87,verb_only,어제 저녁에 혼자서 초등학생이 티비를 보셨다.,close,초등학생이,이,티비를 보셨다,보셨다,False,True
3,87,noun_only,어제 저녁에 혼자서 초등학생께서 티비를 봤다.,close,초등학생께서,께서,티비를 봤다,봤다,False,False
3,87,all_honorific,어제 저녁에 혼자서 초등학생께서 티비를 보셨다.,close,초등학생께서,께서,티비를 보셨다,보셨다,True,True
3,88,no_honorific,어제 저녁에 혼자서 초등학생이 산책을 했다.,close,초등학생이,이,산책을 했다,했다,True,True
3,88,verb_only,어제 저녁에 혼자서 초등학생이 산책을 하셨다.,close,초등학생이,이,산책을 하셨다,하셨다,False,True
3,88,noun_only,어제 저녁에 혼자서 초등학생께서 산책을 했다.,close,초등학생께서,께서,산책을 했다,했다,False,False
3,88,all_honorific,어제 저녁에 혼자서 초등학생께서 산책을 하셨다.,close,초등학생께서,께서,산책을 하셨다,하셨다,True,True
3,89,no_honorific,어제 저녁에 혼자서 초등학생이 정원을 가꿨다.,close,초등학생이,이,정원을 가꿨다,가꿨다,True,True
3,89,verb_only,어제 저녁에 혼자서 초등학생이 정원을 가꾸셨다.,close,초등학생이,이,정원을 가꾸셨다,가꾸셨다,False,True
3,89,noun_only,어제 저녁에 혼자서 초등학생께서 정원을 가꿨다.,close,초등학생께서,께서,정원을 가꿨다,가꿨다,False,False
3,89,all_honorific,어제 저녁에 혼자서 초등학생께서 정원을 가꾸셨다.,close,초등학생께서,께서,정원을 가꾸셨다,가꾸셨다,True,True
3,90,no_honorific,어제 저녁에 혼자서 초등학생이 빨래를 널었다.,close,초등학생이,이,빨래를 널었다,널었다,True,True
3,90,verb_only,어제 저녁에 혼자서 초등학생이 빨래를 널으셨다.,close,초등학생이,이,빨래를 널으셨다,널으셨다,False,True
3,90,noun_only,어제 저녁에 혼자서 초등학생께서 빨래를 널었다.,close,초등학생께서,께서,빨래를 널었다,널었다,False,False
3,90,all_honorific,어제 저녁에 혼자서 초등학생께서 빨래를 널으셨다.,close,초등학생께서,께서,빨래를 널으셨다,널으셨다,True,True
3,91,no_honorific,어제 저녁에 혼자서 여동생이 책을 읽었다.,close,여동생이,이,책을 읽었다,읽었다,True,True
3,91,verb_only,어제 저녁에 혼자서 여동생이 책을 읽으셨다.,close,여동생이,이,책을 읽으셨다,읽으셨다,False,True
3,91,noun_only,어제 저녁에 혼자서 여동생께서 책을 읽었다.,close,여동생께서,께서,책을 읽었다,읽었다,False,False
3,91,all_honorific,어제 저녁에 혼자서 여동생께서 책을 읽으셨다.,close,여동생께서,께서,책을 읽으셨다,읽으셨다,True,True
3,92,no_honorific,어제 저녁에 혼자서 여동생이 파스타를 먹었다.,close,여동생이,이,파스타를 먹었다,먹었다,True,True
3,92,verb_only,어제 저녁에 혼자서 여동생이 파스타를 드셨다.,close,여동생이,이,파스타를 드셨다,드셨다,False,True
3,92,noun_only,어제 저녁에 혼자서 여동생께서 파스타를 먹었다.,close,여동생께서,께서,파스타를 먹었다,먹었다,False,False
3,92,all_honorific,어제 저녁에 혼자서 여동생께서 파스타를 드셨다.,close,여동생께서,께서,파스타를 드셨다,드셨다,True,True
3,93,no_honorific,어제 저녁에 혼자서 여동생이 호통을 쳤다.,close,여동생이,이,호통을 쳤다,쳤다,True,True
3,93,verb_only,어제 저녁에 혼자서 여동생이 호통을 치셨다.,close,여동생이,이,호통을 치셨다,치셨다,False,True
3,93,noun_only,어제 저녁에 혼자서 여동생께서 호통을 쳤다.,close,여동생께서,께서,호통을 쳤다,쳤다,False,False
3,93,all_honorific,어제 저녁에 혼자서 여동생께서 호통을 치셨다.,close,여동생께서,께서,호통을 치셨다,치셨다,True,True
3,94,no_honorific,어제 저녁에 혼자서 여동생이 핸드폰을 샀다.,close,여동생이,이,핸드폰을 샀다,샀다,True,True
3,94,verb_only,어제 저녁에 혼자서 여동생이 핸드폰을 사셨다.,close,여동생이,이,핸드폰을 사셨다,사셨다,False,True
3,94,noun_only,어제 저녁에 혼자서 여동생께서 핸드폰을 샀다.,close,여동생께서,께서,핸드폰을 샀다,샀다,False,False
3,94,all_honorific,어제 저녁에 혼자서 여동생께서 핸드폰을 사셨다.,close,여동생께서,께서,핸드폰을 사셨다,사셨다,True,True
3,95,no_honorific,어제 저녁에 혼자서 여동생이 편지를 썼다.,close,여동생이,이,편지를 썼다,썼다,True,True
3,95,verb_only,어제 저녁에 혼자서 여동생이 편지를 쓰셨다.,close,여동생이,이,편지를 쓰셨다,쓰셨다,False,True
3,95,noun_only,어제 저녁에 혼자서 여동생께서 편지를 썼다.,close,여동생께서,께서,편지를 썼다,썼다,False,False
3,95,all_honorific,어제 저녁에 혼자서 여동생께서 편지를 쓰셨다.,close,여동생께서,께서,편지를 쓰셨다,쓰셨다,True,True
3,96,no_honorific,어제 저녁에 혼자서 여동생이 노래를 불렀다.,close,여동생이,이,노래를 불렀다,불렀다,True,True
3,96,verb_only,어제 저녁에 혼자서 여동생이 노래를 부르셨다.,close,여동생이,이,노래를 부르셨다,부르셨다,False,True
3,96,noun_only,어제 저녁에 혼자서 여동생께서 노래를 불렀다.,close,여동생께서,께서,노래를 불렀다,불렀다,False,False
3,96,all_honorific,어제 저녁에 혼자서 여동생께서 노래를 부르셨다.,close,여동생께서,께서,노래를 부르셨다,부르셨다,True,True
3,97,no_honorific,어제 저녁에 혼자서 여동생이 티비를 봤다.,close,여동생이,이,티비를 봤다,봤다,True,True
3,97,verb_only,어제 저녁에 혼자서 여동생이 티비를 보셨다.,close,여동생이,이,티비를 보셨다,보셨다,False,True
3,97,noun_only,어제 저녁에 혼자서 여동생께서 티비를 봤다.,close,여동생께서,께서,티비를 봤다,봤다,False,False
3,97,all_honorific,어제 저녁에 혼자서 여동생께서 티비를 보셨다.,close,여동생께서,께서,티비를 보셨다,보셨다,True,True
3,98,no_honorific,어제 저녁에 혼자서 여동생이 산책을 했다.,close,여동생이,이,산책을 했다,했다,True,True
3,98,verb_only,어제 저녁에 혼자서 여동생이 산책을 하셨다.,close,여동생이,이,산책을 하셨다,하셨다,False,True
3,98,noun_only,어제 저녁에 혼자서 여동생께서 산책을 했다.,close,여동생께서,께서,산책을 했다,했다,False,False
3,98,all_honorific,어제 저녁에 혼자서 여동생께서 산책을 하셨다.,close,여동생께서,께서,산책을 하셨다,하셨다,True,True
3,99,no_honorific,어제 저녁에 혼자서 여동생이 정원을 가꿨다.,close,여동생이,이,정원을 가꿨다,가꿨다,True,True
3,99,verb_only,어제 저녁에 혼자서 여동생이 정원을 가꾸셨다.,close,여동생이,이,정원을 가꾸셨다,가꾸셨다,False,True
3,99,noun_only,어제 저녁에 혼자서 여동생께서 정원을 가꿨다.,close,여동생께서,께서,정원을 가꿨다,가꿨다,False,False
3,99,all_honorific,어제 저녁에 혼자서 여동생께서 정원을 가꾸셨다.,close,여동생께서,께서,정원을 가꾸셨다,가꾸셨다,True,True
3,100,no_honorific,어제 저녁에 혼자서 여동생이 빨래를 널었다.,close,여동생이,이,빨래를 널었다,널었다,True,True
3,100,verb_only,어제 저녁에 혼자서 여동생이 빨래를 널으셨다.,close,여동생이,이,빨래를 널으셨다,널으셨다,False,True
